idade,estado_civil,num_dependentes,renda_mensal,score_credito,num_emprestimos,valor_divida,historico_atraso,meses_emprego,tipo_conta,razao_divida_renda,inadimplente
61,Casado,4,1200.0,649,2,25286.46,0,0,Corrente,1.756,0
22,Solteiro,2,4563.24,553,3,4200.0,0,18,Corrente,0.0767,0
58,Solteiro,2,2255.49,301,3,7314.09,0,3,Corrente,0.2702,1
18,Casado,0,6661.3,531,1,6062.82,0,9,Poupança,0.0758,0
51,Solteiro,4,2276.14,548,0,634.5,0,14,Premium,0.0232,0
45,Casado,3,5176.83,727,3,4122.32,0,10,Corrente,0.0664,0
44,Solteiro,1,1632.35,642,3,5461.96,0,57,Salário,0.2788,0
46,Casado,1,10997.57,817,1,13349.66,0,62,Salário,0.1012,1
46,Casado,2,5759.06,678,1,7319.9,0,3,Salário,0.1059,0
41,Casado,3,4136.24,516,2,7448.34,0,2,Corrente,0.1501,0
43,Casado,2,3767.6,591,0,11023.62,0,4,Corrente,0.2438,0
50,Casado,4,3116.0,547,3,8334.0,0,16,Corrente,0.2229,0
61,Casado,2,2597.72,673,4,857.92,1,3,Corrente,0.0275,1
49,Solteiro,1,2529.01,608,1,5722.09,0,17,Corrente,0.1885,0
54,Casado,1,8695.82,505,4,1323.25,0,27,Poupança,0.0127,0
65,Solteiro,3,3118.47,601,3,1161.38,0,16,Salário,0.031,0
74,Casado,0,1200.0,669,2,7746.26,1,6,Corrente,0.5379,0
24,Solteiro,0,1585.08,449,4,348.43,0,36,Poupança,0.0183,1
58,Divorciado,2,6819.31,647,1,1965.88,0,12,Poupança,0.024,0
30,Casado,1,3869.19,363,4,5779.11,1,83,Corrente,0.1245,0
29,Casado,3,4164.8,765,0,1801.3,0,32,Corrente,0.036,0
63,Casado,0,7424.54,679,1,17025.7,1,0,Corrente,0.1911,1
21,Solteiro,1,2557.08,844,2,2827.38,0,66,Poupança,0.0921,0
66,Solteiro,0,6081.04,432,0,6969.32,1,41,Poupança,0.0955,1
61,Divorciado,2,2830.29,770,2,14056.43,1,74,Corrente,0.4139,1
74,Casado,2,5939.69,740,1,4133.09,0,12,Corrente,0.058,0
56,Solteiro,1,3522.16,572,1,17613.15,1,17,Corrente,0.4167,0
67,Casado,1,3896.13,543,2,3259.61,0,10,Corrente,0.0697,0
24,Casado,0,6550.33,437,0,889.11,0,72,Salário,0.0113,0
68,Solteiro,2,6370.06,398,1,2453.97,0,2,Poupança,0.0321,1
27,Casado,4,4086.43,487,0,2365.83,0,18,Poupança,0.0482,1
35,Solteiro,2,3320.94,411,4,887.04,0,7,Poupança,0.0223,0
25,Solteiro,0,8497.87,839,3,11601.39,0,41,Corrente,0.1138,0
40,Casado,2,5973.33,374,2,3946.75,0,125,Corrente,0.0551,0
60,Solteiro,0,3522.15,622,2,5824.54,0,6,Poupança,0.1378,0
33,Divorciado,0,2867.29,665,2,7624.74,0,26,Salário,0.2216,0
64,Casado,0,7062.24,653,1,7968.62,0,38,Salário,0.094,0
52,Divorciado,0,4788.5,666,0,16590.31,0,1,Salário,0.2887,0
53,Casado,0,4091.12,741,2,16604.6,0,35,Poupança,0.3382,0
71,Divorciado,2,4787.44,533,1,18333.37,0,9,Salário,0.3191,0
42,Casado,0,5344.49,613,3,3565.64,1,14,Salário,0.0556,1
37,Casado,2,4358.28,555,1,8263.87,1,35,Premium,0.158,1
74,Casado,3,7509.22,795,2,18154.15,0,68,Corrente,0.2015,0
49,Divorciado,2,7648.35,914,1,14996.09,0,60,Corrente,0.1634,0
53,Solteiro,1,5829.72,420,2,21704.02,0,0,Poupança,0.3102,0
34,Casado,2,7936.8,295,4,23275.64,0,1,Poupança,0.2444,0
30,Casado,0,4521.24,685,1,10421.34,0,22,Corrente,0.1921,0
27,Casado,1,6225.83,760,0,23271.75,1,5,Salário,0.3115,0
30,Divorciado,1,7011.14,893,2,5470.14,0,54,Poupança,0.065,0
29,Casado,3,7047.6,710,0,467.01,0,9,Poupança,0.0055,0
60,Solteiro,3,6790.0,809,0,1477.33,0,40,Corrente,0.0181,0
21,Casado,3,6077.97,849,2,4863.12,1,44,Poupança,0.0667,1
53,Casado,2,9392.82,819,0,277.33,1,21,Poupança,0.0025,0
72,Solteiro,1,3150.76,732,0,1744.25,0,103,Corrente,0.0461,0
61,Solteiro,3,4111.95,407,1,3745.01,1,28,Corrente,0.0759,1
40,Solteiro,3,3963.72,598,1,11434.34,1,67,Poupança,0.2404,1
21,Casado,1,3579.83,645,4,4040.6,1,58,Premium,0.0941,0
65,Divorciado,4,1200.0,585,1,5304.6,0,34,Corrente,0.3684,0
18,Casado,3,7937.16,594,1,21085.94,0,10,Corrente,0.2214,0
56,Solteiro,1,1934.9,835,2,14517.9,1,7,Corrente,0.6253,0
56,Casado,0,4924.54,486,3,7621.72,0,4,Corrente,0.129,0
28,Divorciado,0,1200.0,719,1,17399.99,0,30,Poupança,1.2083,0
60,Casado,2,6051.79,647,2,10664.19,0,19,Corrente,0.1468,0
28,Solteiro,0,2536.51,471,2,307.73,0,1,Corrente,0.0101,0
30,Solteiro,1,1660.1,438,1,21915.96,0,2,Premium,1.1001,1
64,Divorciado,2,4985.86,344,0,2572.67,0,14,Corrente,0.043,1
73,Divorciado,3,2748.16,672,2,6597.41,0,1,Poupança,0.2001,0
33,Solteiro,3,3064.6,590,1,12083.99,0,11,Premium,0.3286,0
70,Divorciado,2,4929.47,476,1,3647.24,0,14,Poupança,0.0617,0
70,Solteiro,1,6499.97,318,2,5051.83,0,5,Corrente,0.0648,0
61,Solteiro,0,2454.0,664,0,442.63,0,21,Corrente,0.015,0
25,Casado,2,2022.02,573,1,1789.83,0,19,Salário,0.0738,0
35,Casado,0,4558.71,492,1,1046.65,1,64,Salário,0.0191,1
56,Casado,2,5848.13,455,3,3472.75,0,29,Corrente,0.0495,0
74,Divorciado,4,8156.89,564,3,1230.73,0,19,Poupança,0.0126,0
64,Divorciado,2,1821.68,670,1,23501.06,0,4,Corrente,1.0751,0
41,Solteiro,2,3705.08,550,1,6895.73,0,34,Corrente,0.1551,0
31,Casado,2,7439.47,421,5,52.66,0,17,Premium,0.0006,1
72,Casado,3,9432.74,591,2,8472.11,1,0,Poupança,0.0748,0
33,Casado,1,2017.27,756,2,8778.76,0,39,Corrente,0.3627,0
37,Viúvo,1,2652.97,606,0,4035.59,0,15,Poupança,0.1268,0
72,Casado,0,5452.75,610,0,765.08,0,5,Salário,0.0117,0
50,Solteiro,2,3055.64,551,1,4925.89,0,102,Salário,0.1343,0
33,Solteiro,0,2601.92,466,3,12226.13,0,2,Poupança,0.3916,0
18,Divorciado,1,5111.18,461,4,20809.98,0,26,Salário,0.3393,1
42,Viúvo,2,8373.55,350,0,212.68,0,58,Salário,0.0021,0
74,Solteiro,0,1226.29,777,2,564.67,0,12,Premium,0.0384,0
42,Solteiro,2,8245.84,669,3,1850.33,0,3,Poupança,0.0187,1
57,Casado,0,3063.08,612,3,4797.7,1,16,Poupança,0.1305,1
32,Solteiro,0,5364.48,644,1,5075.75,0,2,Premium,0.0788,0
62,Solteiro,0,8477.13,650,1,2260.16,1,89,Corrente,0.0222,1
62,Divorciado,0,5313.31,489,4,9990.59,0,74,Poupança,0.1567,0
52,Divorciado,4,3756.27,551,1,4402.91,1,1,Salário,0.0977,1
61,Divorciado,4,6295.44,528,1,18523.4,0,37,Premium,0.2452,0
50,Casado,2,4067.08,976,1,13141.04,1,25,Poupança,0.2693,1
39,Solteiro,2,5803.38,753,2,3155.88,0,16,Poupança,0.0453,1
60,Divorciado,2,3988.3,625,0,14941.42,0,80,Salário,0.3122,1
65,Solteiro,3,6652.88,804,2,759.18,0,0,Poupança,0.0095,0
65,Solteiro,1,1200.0,785,4,1633.31,1,45,Poupança,0.1134,0
30,Divorciado,0,1966.2,392,2,5549.87,0,28,Corrente,0.2352,0
56,Casado,2,1200.0,566,4,46084.07,1,61,Corrente,3.2003,0
18,Divorciado,4,4358.93,597,4,6090.5,1,14,Corrente,0.1164,0
50,Solteiro,0,1200.0,691,3,16686.86,0,2,Poupança,1.1588,0
50,Viúvo,1,2770.42,566,2,11090.02,1,22,Salário,0.3336,1
38,Casado,1,1731.23,585,3,9913.71,0,114,Corrente,0.4772,1
74,Casado,1,8199.19,530,2,5459.35,0,36,Corrente,0.0555,1
68,Divorciado,2,2023.3,757,1,823.87,0,164,Poupança,0.0339,1
20,Casado,1,1283.64,383,4,8488.24,1,5,Corrente,0.5511,1
29,Casado,3,5120.85,535,2,12897.8,0,3,Premium,0.2099,0
29,Casado,2,8717.05,323,4,2933.53,0,85,Corrente,0.028,0
69,Casado,0,4209.83,445,1,1843.94,0,4,Salário,0.0365,0
47,Divorciado,3,4403.2,647,1,28457.15,1,21,Corrente,0.5386,0
59,Casado,2,7726.89,650,3,2746.02,0,65,Premium,0.0296,0
64,Solteiro,1,6695.57,553,2,5022.18,0,25,Poupança,0.0625,0
61,Solteiro,1,5563.54,768,1,2448.67,0,18,Premium,0.0367,0
23,Viúvo,3,3044.15,803,3,10625.16,0,15,Poupança,0.2909,0
25,Viúvo,1,5639.89,589,2,7300.68,0,80,Salário,0.1079,0
40,Viúvo,0,1200.0,637,0,1293.29,1,19,Corrente,0.0898,1
37,Solteiro,1,2940.81,532,2,11684.38,0,44,Poupança,0.3311,0
60,Casado,0,8078.66,694,0,11653.85,0,19,Corrente,0.1202,0
26,Casado,2,7754.98,420,1,4736.39,1,0,Salário,0.0509,0
39,Casado,0,5593.71,869,0,7672.4,0,8,Poupança,0.1143,0
31,Solteiro,2,1200.0,770,1,12278.66,1,39,Poupança,0.8527,0
28,Casado,1,1479.45,420,5,3661.11,0,28,Corrente,0.2062,1
27,Solteiro,3,2801.32,481,0,19221.98,0,8,Corrente,0.5718,0
29,Casado,1,4070.75,663,3,2940.9,1,65,Poupança,0.0602,0
50,Solteiro,3,1373.97,549,2,19709.38,1,32,Poupança,1.1954,1
41,Solteiro,3,3884.22,681,0,18733.15,0,96,Poupança,0.4019,0
42,Solteiro,0,8918.24,546,4,32921.02,0,8,Premium,0.3076,0
45,Divorciado,2,5502.09,828,1,377.69,0,96,Corrente,0.0057,0
60,Casado,0,5047.07,601,2,19779.65,1,27,Poupança,0.3266,0
67,Divorciado,3,1956.11,963,3,13762.99,0,123,Corrente,0.5863,0
48,Casado,2,1200.0,690,3,5687.22,0,67,Poupança,0.3949,0
54,Casado,0,1429.51,397,1,7106.2,0,25,Poupança,0.4143,1
60,Casado,0,1200.0,912,3,1462.82,0,41,Salário,0.1016,0
57,Casado,1,4687.59,764,4,1446.59,0,38,Salário,0.0257,1
25,Casado,3,5459.71,657,1,16870.06,1,7,Corrente,0.2575,0
74,Casado,2,2086.78,696,2,5493.87,0,4,Corrente,0.2194,0
27,Divorciado,0,4869.8,421,1,28593.76,0,43,Corrente,0.4893,0
41,Divorciado,1,8172.48,329,1,662.92,1,61,Poupança,0.0068,0
55,Solteiro,1,9394.24,593,1,1540.77,1,27,Corrente,0.0137,1
40,Casado,2,6426.03,806,0,485.56,1,25,Poupança,0.0063,1
31,Solteiro,0,4062.9,659,2,31535.32,1,2,Poupança,0.6468,1
70,Solteiro,1,6345.26,856,0,1710.77,1,9,Poupança,0.0225,1
22,Casado,3,7879.52,798,0,7330.98,0,10,Corrente,0.0775,0
32,Casado,1,1200.0,603,1,8284.12,1,2,Premium,0.5753,0
74,Casado,2,8205.17,777,0,22399.23,0,58,Premium,0.2275,0
59,Solteiro,1,3138.53,828,2,9159.89,0,28,Corrente,0.2432,0
22,Viúvo,1,3162.59,587,2,15892.83,0,8,Premium,0.4188,0
61,Viúvo,2,3612.68,567,0,315.63,0,11,Salário,0.0073,0
73,Casado,0,5300.21,621,1,11074.87,1,18,Corrente,0.1741,0
23,Divorciado,0,1721.86,238,0,5862.02,1,25,Poupança,0.2837,1
41,Solteiro,4,3787.96,642,2,5213.28,0,49,Corrente,0.1147,1
44,Casado,3,5813.19,708,1,8631.88,1,42,Salário,0.1237,1
25,Divorciado,2,5046.43,621,2,33.74,1,5,Salário,0.0006,1
29,Divorciado,0,5452.04,651,2,889.04,0,4,Poupança,0.0136,0
27,Divorciado,0,3690.08,593,1,1755.26,1,14,Poupança,0.0396,0
28,Casado,0,6234.27,300,0,27632.99,0,33,Salário,0.3694,0
41,Divorciado,3,7141.04,849,1,1899.52,0,57,Poupança,0.0222,0
44,Casado,3,6991.1,544,1,23870.74,0,6,Poupança,0.2845,1
31,Solteiro,1,5569.03,507,1,2162.18,1,5,Poupança,0.0324,0
34,Solteiro,4,6847.23,803,4,11938.3,0,85,Salário,0.1453,0
28,Casado,0,6677.65,746,0,1079.35,0,26,Poupança,0.0135,0
63,Casado,2,11191.27,640,1,948.46,0,14,Corrente,0.0071,0
30,Casado,0,7545.17,715,3,3707.49,1,36,Corrente,0.0409,1
69,Divorciado,1,4278.14,426,4,13109.13,1,80,Poupança,0.2554,1
48,Casado,3,2220.8,587,1,13084.72,0,0,Poupança,0.491,0
63,Casado,3,3847.15,794,2,4447.8,1,68,Corrente,0.0963,0
54,Casado,0,3670.54,498,0,114.21,0,8,Corrente,0.0026,0
33,Casado,0,5778.56,450,3,7468.93,0,112,Salário,0.1077,0
52,Casado,2,2749.36,611,2,2309.77,0,0,Salário,0.07,0
33,Casado,0,7480.44,615,1,17804.45,0,13,Poupança,0.1983,0
24,Casado,2,1200.0,697,1,117.99,1,72,Salário,0.0082,0
32,Casado,2,1200.0,393,1,1213.18,0,1,Poupança,0.0842,0
33,Casado,0,4162.21,217,2,1540.88,0,93,Poupança,0.0309,0
25,Divorciado,0,2393.6,738,0,6236.59,1,8,Corrente,0.2171,0
19,Solteiro,0,1354.42,437,2,1513.28,1,4,Poupança,0.0931,1
71,Casado,3,2907.33,508,0,1775.94,0,51,Poupança,0.0509,1
47,Casado,1,2596.29,272,3,32399.41,1,37,Poupança,1.0399,1
40,Solteiro,2,4525.34,753,1,1330.25,1,45,Salário,0.0245,1
71,Casado,1,2948.82,652,4,13192.51,0,13,Corrente,0.3728,0
30,Casado,2,3152.16,646,1,6393.0,0,0,Corrente,0.169,0
40,Casado,0,4487.84,645,1,1754.01,0,55,Premium,0.0326,0
66,Casado,0,7035.6,290,1,3327.52,1,140,Corrente,0.0394,1
54,Solteiro,2,8176.86,452,2,249.13,0,54,Corrente,0.0025,1
40,Solteiro,2,4869.42,532,1,64.7,1,14,Poupança,0.0011,1
32,Casado,0,5063.86,487,1,869.04,0,10,Corrente,0.0143,0
20,Casado,1,4042.03,559,0,384.56,0,35,Salário,0.0079,1
22,Casado,4,5703.12,636,1,5513.21,1,4,Corrente,0.0806,0
27,Divorciado,0,5475.55,750,3,6821.53,0,64,Premium,0.1038,0
62,Casado,0,7814.62,377,1,3574.94,1,4,Corrente,0.0381,1
54,Solteiro,1,1200.0,598,3,1505.59,0,36,Corrente,0.1046,0
42,Casado,0,3913.76,706,3,4558.87,0,32,Poupança,0.0971,0
62,Solteiro,2,5347.97,461,2,5645.97,1,109,Corrente,0.088,1
27,Casado,2,4434.29,571,0,30283.72,0,36,Corrente,0.5691,1
30,Solteiro,1,2152.07,669,2,3748.7,0,16,Corrente,0.1452,0
40,Casado,2,1251.58,601,3,5983.44,0,62,Corrente,0.3984,0
70,Casado,1,6515.81,701,1,5543.99,0,19,Salário,0.0709,1
53,Casado,2,2607.69,614,1,2568.08,0,19,Salário,0.0821,0
66,Solteiro,0,1200.0,553,1,12492.8,0,26,Poupança,0.8676,1
32,Solteiro,1,6641.43,424,1,23367.16,0,2,Poupança,0.2932,0
66,Casado,2,5647.46,637,0,22880.24,0,28,Poupança,0.3376,0
22,Casado,1,4210.31,614,1,119.71,1,52,Corrente,0.0024,0
30,Solteiro,0,2213.62,451,2,7790.26,0,17,Poupança,0.2933,0
47,Divorciado,1,4216.4,687,1,3996.04,0,13,Premium,0.079,0
20,Casado,2,7538.97,790,1,15641.73,0,2,Corrente,0.1729,0
66,Casado,0,1200.0,500,4,4258.93,1,11,Corrente,0.2958,1
67,Solteiro,2,1200.0,490,1,4307.53,0,3,Corrente,0.2991,1
48,Casado,2,2930.59,485,0,6009.49,0,25,Poupança,0.1709,0
35,Solteiro,2,4433.39,348,0,8327.94,1,74,Salário,0.1565,1
23,Solteiro,0,3259.27,900,1,15799.37,1,7,Corrente,0.404,1
53,Casado,3,6107.04,532,2,14559.59,1,31,Corrente,0.1987,1
48,Casado,0,7222.08,471,0,16590.71,0,5,Corrente,0.1914,0
61,Divorciado,3,5196.92,430,3,5891.83,0,6,Salário,0.0945,0
52,Divorciado,2,5901.08,541,3,1028.45,0,116,Poupança,0.0145,0
25,Solteiro,0,5180.25,495,1,6695.51,0,18,Corrente,0.1077,0
24,Solteiro,2,4523.77,815,3,16556.26,0,45,Corrente,0.305,0
62,Casado,1,1266.1,412,2,13044.45,0,67,Corrente,0.8586,0
27,Viúvo,1,1930.02,369,3,5686.97,0,15,Premium,0.2455,0
71,Divorciado,1,1200.0,682,1,6067.83,0,49,Poupança,0.4214,0
24,Solteiro,2,4128.74,583,2,8417.79,1,25,Corrente,0.1699,1
59,Solteiro,2,5080.7,566,0,6098.96,0,0,Premium,0.1,0
73,Solteiro,3,1200.0,683,0,10328.76,1,16,Premium,0.7173,1
43,Divorciado,0,4681.49,620,3,6968.23,0,52,Corrente,0.124,0
21,Casado,2,2311.96,592,1,3288.46,0,35,Corrente,0.1185,0
67,Casado,2,1827.0,389,1,7389.88,1,2,Premium,0.3371,1
28,Casado,2,2936.63,349,1,4367.89,0,1,Corrente,0.1239,0
48,Solteiro,1,1698.81,494,3,14701.74,1,26,Corrente,0.7212,1
74,Casado,1,6016.65,437,1,7173.24,1,16,Poupança,0.0994,1
60,Solteiro,2,4079.99,640,0,1863.82,1,0,Salário,0.0381,1
20,Casado,1,6538.04,330,2,32639.5,0,12,Corrente,0.416,0
64,Casado,0,3391.26,532,1,5949.18,0,10,Corrente,0.1462,0
27,Casado,1,3485.78,574,1,4256.19,0,40,Salário,0.1018,0
60,Solteiro,0,9183.46,594,2,25.07,1,29,Salário,0.0002,0
53,Divorciado,0,1200.0,659,4,1536.73,0,178,Corrente,0.1067,0
34,Casado,0,7711.2,551,3,2124.27,0,88,Corrente,0.023,0
42,Solteiro,2,8636.31,499,0,1055.22,1,32,Poupança,0.0102,0
24,Solteiro,4,6414.54,786,1,86.2,0,54,Corrente,0.0011,0
74,Casado,1,3673.82,551,3,10207.93,0,22,Poupança,0.2315,1
31,Solteiro,0,8067.26,812,1,6075.98,1,121,Corrente,0.0628,0
35,Solteiro,3,3695.6,551,2,6025.56,0,14,Salário,0.1359,1
46,Solteiro,0,2735.54,597,1,3548.54,0,65,Corrente,0.1081,0
56,Solteiro,4,3529.33,579,3,3577.2,0,38,Corrente,0.0845,0
46,Casado,2,3074.52,634,1,18951.75,0,7,Corrente,0.5137,0
46,Casado,0,2133.44,537,4,1297.14,0,22,Corrente,0.0507,0
51,Solteiro,1,7275.02,614,1,18625.2,1,20,Poupança,0.2133,0
66,Casado,1,2566.38,829,2,9400.73,0,2,Poupança,0.3053,0
40,Solteiro,2,4425.88,757,0,6472.44,0,49,Salário,0.1219,0
65,Solteiro,0,1200.0,758,2,2029.36,1,7,Poupança,0.1409,1
62,Solteiro,3,4577.03,398,1,6437.15,1,59,Poupança,0.1172,1
72,Casado,2,1610.18,422,0,7251.21,0,114,Salário,0.3753,0
70,Viúvo,3,1548.79,632,1,2650.0,1,28,Corrente,0.1426,0
63,Casado,3,4226.78,715,0,2872.87,0,106,Salário,0.0566,0
32,Solteiro,0,7142.43,522,4,496.24,0,17,Poupança,0.0058,1
62,Solteiro,1,5601.03,495,3,3963.74,1,62,Corrente,0.059,1
59,Solteiro,3,5772.8,809,2,796.0,0,6,Poupança,0.0115,0
34,Divorciado,1,4175.21,702,1,3116.76,0,13,Premium,0.0622,0
56,Solteiro,0,3660.9,758,1,16766.35,1,1,Corrente,0.3817,0
32,Viúvo,0,6477.85,533,1,9382.53,0,2,Poupança,0.1207,0
47,Casado,0,3092.06,521,1,27400.04,0,12,Poupança,0.7385,0
63,Casado,3,6586.09,742,2,20573.7,1,14,Corrente,0.2603,1
28,Divorciado,1,7589.87,560,3,25859.38,0,109,Corrente,0.2839,0
37,Solteiro,2,2396.53,508,0,7505.12,0,12,Corrente,0.261,0
63,Casado,4,2763.89,463,0,11494.75,0,40,Corrente,0.3466,0
43,Solteiro,0,3135.76,523,0,10989.53,0,120,Salário,0.292,0
72,Divorciado,2,1200.0,731,1,928.8,0,126,Corrente,0.0645,0
18,Casado,0,3326.49,373,0,14092.73,1,109,Poupança,0.353,1
59,Solteiro,0,7753.62,694,1,3450.11,0,118,Corrente,0.0371,0
64,Divorciado,0,1886.06,493,0,4263.7,1,5,Corrente,0.1884,0
70,Solteiro,1,7812.99,568,0,3584.19,0,94,Poupança,0.0382,0
26,Solteiro,1,3416.39,578,2,1761.97,0,19,Poupança,0.043,0
74,Casado,1,9785.09,566,5,6675.51,1,32,Poupança,0.0569,1
40,Casado,0,2795.47,556,0,4829.08,0,67,Poupança,0.144,1
38,Divorciado,0,4140.05,533,1,6599.6,0,15,Poupança,0.1328,0
38,Casado,2,2224.54,514,1,4184.3,1,84,Corrente,0.1567,0
54,Casado,0,2780.75,797,3,5986.51,0,17,Corrente,0.1794,0
55,Solteiro,3,7845.45,603,2,3482.08,0,67,Corrente,0.037,0
45,Solteiro,3,5686.34,581,2,974.51,0,25,Poupança,0.0143,1
22,Viúvo,2,7072.04,503,2,11517.42,0,11,Corrente,0.1357,0
74,Solteiro,2,1211.03,538,4,2891.98,0,21,Poupança,0.199,1
30,Casado,2,6137.07,503,0,5773.4,0,77,Corrente,0.0784,0
23,Solteiro,2,2071.39,714,0,2010.93,1,54,Poupança,0.0809,0
52,Solteiro,3,1200.0,486,1,2309.88,0,3,Corrente,0.1604,0
41,Casado,4,5096.92,263,1,1260.84,0,11,Premium,0.0206,0
53,Casado,1,5071.35,608,0,8372.92,0,15,Salário,0.1376,0
67,Casado,2,4633.36,558,3,19176.56,1,54,Premium,0.3449,0
23,Divorciado,3,6293.9,512,2,33921.24,1,1,Poupança,0.4491,1
34,Solteiro,0,6683.92,736,4,15280.11,0,2,Premium,0.1905,0
47,Casado,1,8174.32,189,4,3216.44,0,33,Corrente,0.0328,1
62,Solteiro,2,1524.14,836,2,4824.05,0,29,Poupança,0.2638,1
52,Casado,2,8255.04,758,3,6254.62,1,15,Salário,0.0631,1
39,Solteiro,1,9205.78,505,2,2278.85,1,5,Poupança,0.0206,0
52,Casado,0,3584.42,532,1,13279.05,0,3,Corrente,0.3087,0
73,Solteiro,0,1200.0,675,2,4513.74,0,23,Poupança,0.3135,1
45,Divorciado,2,1200.0,679,4,13807.27,1,42,Premium,0.9588,1
68,Divorciado,3,3345.37,504,3,5007.56,1,38,Poupança,0.1247,1
62,Divorciado,3,9535.35,357,2,1691.0,0,33,Corrente,0.0148,0
35,Solteiro,1,4542.7,917,1,7167.07,0,27,Corrente,0.1315,0
32,Viúvo,0,2957.04,743,3,8169.36,0,41,Corrente,0.2302,0
61,Solteiro,2,2786.49,623,1,9898.64,0,74,Salário,0.296,1
29,Solteiro,2,1200.0,626,2,3832.96,1,22,Poupança,0.2662,0
37,Solteiro,1,6686.44,693,2,3747.46,0,23,Corrente,0.0467,1
31,Solteiro,1,4269.83,711,2,7665.32,1,21,Salário,0.1496,0
52,Casado,0,9749.57,287,0,8519.63,0,31,Poupança,0.0728,0
34,Solteiro,2,6070.52,547,2,13900.34,0,30,Salário,0.1908,0
55,Casado,2,6574.84,531,1,26716.79,0,80,Salário,0.3386,1
71,Casado,1,3894.74,575,1,206.67,0,17,Salário,0.0044,0
65,Divorciado,3,1772.42,715,0,14312.41,0,13,Premium,0.6729,0
72,Casado,2,2316.05,331,2,17678.98,0,46,Salário,0.6361,1
19,Casado,3,1200.0,397,0,6977.5,1,156,Corrente,0.4845,0
43,Solteiro,1,6775.99,497,1,5434.11,1,22,Corrente,0.0668,0
30,Divorciado,1,3537.71,623,3,4660.5,0,53,Premium,0.1098,0
70,Solteiro,3,6881.25,724,1,23789.62,0,211,Poupança,0.2881,0
58,Solteiro,4,4839.79,844,3,1175.84,1,97,Poupança,0.0202,0
36,Solteiro,4,3767.95,557,1,5846.28,0,15,Salário,0.1293,0
50,Casado,3,1575.99,724,0,30254.56,0,50,Poupança,1.5998,1
52,Casado,1,5254.08,706,3,2838.25,1,26,Corrente,0.045,0
46,Casado,0,3953.42,681,1,7484.88,0,82,Corrente,0.1578,0
45,Solteiro,1,6755.46,596,4,21268.88,0,117,Salário,0.2624,0
21,Casado,3,2711.47,540,1,7487.0,0,9,Salário,0.2301,0
43,Casado,1,6040.27,440,3,4201.24,1,52,Premium,0.058,0
37,Solteiro,2,8602.12,430,1,12197.91,0,3,Salário,0.1182,0
64,Casado,3,5181.39,652,3,841.46,0,43,Corrente,0.0135,0
67,Casado,4,6463.23,591,0,1912.61,0,144,Corrente,0.0247,0
60,Casado,3,5929.73,537,2,5348.48,0,90,Corrente,0.0752,0
19,Solteiro,2,9245.23,699,0,596.18,0,52,Corrente,0.0054,0
65,Casado,1,5428.9,569,3,1737.41,1,25,Salário,0.0267,1
40,Solteiro,4,6249.9,463,1,707.18,1,74,Corrente,0.0094,1
41,Solteiro,0,4409.31,560,1,1689.51,1,29,Poupança,0.0319,1
71,Solteiro,0,2564.03,723,2,4325.32,1,54,Salário,0.1406,0
67,Casado,4,1479.56,446,1,4909.77,0,23,Salário,0.2765,0
20,Solteiro,2,7667.31,631,3,20680.03,0,28,Corrente,0.2248,0
38,Casado,1,1979.1,591,2,15190.9,0,19,Corrente,0.6396,0
60,Solteiro,0,6364.66,485,0,2225.34,0,49,Poupança,0.0291,0
48,Casado,1,5540.04,555,3,3595.93,0,92,Poupança,0.0541,0
32,Solteiro,3,6794.46,364,1,1895.07,0,159,Salário,0.0232,0
47,Casado,2,3213.22,616,2,7136.5,0,59,Poupança,0.1851,0
67,Casado,1,2523.18,395,1,8995.17,1,52,Corrente,0.2971,1
30,Casado,2,5445.93,760,1,12626.75,0,21,Poupança,0.1932,0
60,Solteiro,3,3769.15,586,3,3704.91,1,17,Poupança,0.0819,1
59,Casado,3,1422.43,514,4,22316.85,1,16,Salário,1.3074,1
68,Viúvo,1,9346.31,774,4,10803.33,1,128,Corrente,0.0963,1
34,Viúvo,2,2521.48,445,2,2870.25,1,81,Poupança,0.0949,0
30,Solteiro,0,2015.92,487,0,18631.38,1,102,Poupança,0.7702,0
49,Casado,1,3894.66,325,1,4910.04,0,13,Poupança,0.1051,1
48,Solteiro,0,7632.15,796,0,6768.66,1,3,Corrente,0.0739,0
41,Solteiro,1,1200.0,880,2,1461.79,0,30,Poupança,0.1015,0
62,Casado,2,7424.71,348,0,4024.84,1,7,Salário,0.0452,1
63,Casado,1,2221.32,477,5,30588.08,0,44,Corrente,1.1475,1
32,Casado,0,5161.31,610,0,9118.85,0,11,Corrente,0.1472,0
63,Divorciado,0,2809.98,522,0,19609.21,1,3,Corrente,0.5815,0
31,Solteiro,0,9479.79,595,3,3442.04,1,18,Corrente,0.0303,1
41,Casado,2,4811.55,582,1,24658.0,0,42,Poupança,0.4271,0
19,Casado,0,2729.77,661,0,14458.64,0,30,Corrente,0.4414,0
37,Solteiro,0,3747.27,455,2,19946.95,0,8,Corrente,0.4436,0
72,Casado,4,4724.09,628,4,51532.04,0,39,Premium,0.909,0
43,Viúvo,0,4944.19,432,1,9769.98,1,1,Poupança,0.1647,1
58,Casado,3,5596.91,538,1,3779.62,0,25,Salário,0.0563,0
24,Solteiro,2,4496.49,339,1,15650.01,1,29,Salário,0.29,0
54,Casado,2,1200.0,539,2,11398.79,0,11,Corrente,0.7916,0
